Date,Slope,LongTermRate,ZeroCouponYield1Y,ZeroCouponYield2Y,ZeroCouponYield3Y,ZeroCouponYield4Y,ZeroCouponYield5Y,ZeroCouponYield6Y,ZeroCouponYield7Y,ZeroCouponYield10Y,InstantaneousForwardRate1Y,InstantaneousForwardRate2Y,InstantaneousForwardRate3Y,InstantaneousForwardRate4Y,InstantaneousForwardRate5Y,InstantaneousForwardRate6Y,InstantaneousForwardRate7Y,InstantaneousForwardRate10Y
1976-11-30,-3.437122458052632,8.253920657315788,5.348394736842105,5.766210526315789,6.098684210526316,6.3664000000000005,6.584478947368422,6.76411052631579,6.9135947368421045,7.237036842105263,5.817584210526316,6.508505263157894,6.990221052631579,7.3294263157894735,7.570763157894738,7.744231578947368,7.870221052631579,8.0822
1976-12-31,-3.3789965346818183,7.830285453727272,4.949390909090909,5.356081818181818,5.687027272727272,5.956936363636364,6.178240909090909,6.360977272727272,6.513045454545455,6.840568181818182,5.399218181818181,6.088504545454546,6.5814818181818175,6.9319,7.1809318181818185,7.358404545454545,7.48550909090909,7.691577272727272
1977-01-31,-2.7291289142380952,7.501186212571428,5.390871428571428,5.875776190476191,6.227133333333334,6.477490476190476,6.65735238095238,6.7890476190476186,6.887776190476191,7.071190476190476,5.949128571428572,6.702571428571428,7.112642857142857,7.320242857142857,7.420947619047619,7.468114285714286,7.489352380952381,7.502871428571428
1977-02-28,-2.9810046790526314,7.685200219052632,5.5177,6.056315789473683,6.4197578947368426,6.670863157894737,6.849015789473685,6.978936842105263,7.076273684210526,7.257547368421053,6.173231578947369,6.932352631578947,7.317105263157895,7.508931578947369,7.603047368421052,7.648368421052631,7.6697,7.685231578947368
1977-03-31,-3.14342825073913,7.808509307913043,5.491843478260869,6.050030434782609,6.431939130434782,6.698617391304348,6.889439130434782,7.029617391304347,7.135321739130435,7.333852173913043,6.165839130434783,6.965260869565217,7.380578260869565,7.592939130434782,7.700391304347827,7.754413043478259,7.781473913043479,7.805117391304347
1977-04-30,-3.27242993105,7.848640610299999,5.368995,5.913425,6.2963700000000005,6.572329999999999,6.775995,6.9298,7.04851,7.278364999999999,6.01954,6.81829,7.263395,7.513305,7.654730000000001,7.735455,7.78195,7.834205
1977-05-31,-2.7733882793809523,7.947544386,5.753628571428571,6.176419047619048,6.489790476190476,6.725809523809524,6.906447619047619,7.046961904761905,7.157971428571428,7.379190476190476,6.245299999999999,6.899804761904763,7.300766666666667,7.547080952380952,7.698838095238095,7.792604761904762,7.850733333333333,7.9234904761904765
1977-06-30,-2.709336147318182,7.958688112636364,5.692172727272728,6.041245454545455,6.318536363636364,6.5406,6.720018181818181,6.866186363636363,6.986386363636364,7.239977272727272,6.083931818181818,6.661281818181819,7.060431818181818,7.336318181818182,7.527095454545455,7.659077272727273,7.750454545454545,7.888290909090909
1977-07-31,-2.4462263237894737,7.823675308,5.826099999999999,6.168005263157895,6.431515789473685,6.636942105263158,6.7989578947368425,6.928263157894737,7.032652631578947,7.247000000000001,6.215831578947369,6.765484210526315,7.126336842105263,7.363578947368421,7.519726315789473,7.622657894736842,7.690578947368421,7.784800000000001
1977-08-31,-1.7462913172173913,7.614105539130435,6.237717391304348,6.506452173913044,6.704834782608695,6.853708695652174,6.967291304347826,7.055365217391305,7.124786956521739,7.262573913043478,6.550839130434782,6.965234782608696,7.217256521739131,7.37085652173913,7.464704347826086,7.522152173913043,7.5574,7.600669565217392
1977-09-30,-1.4721031544285714,7.632442772285714,6.401123809523809,6.590528571428571,6.740838095238096,6.861180952380953,6.958395238095237,7.037680952380953,7.102895238095238,7.240671428571429,6.613866666666667,6.926728571428571,7.142880952380952,7.292376190476191,7.395928571428572,7.467757142857143,7.517633333333332,7.593276190476191
1977-10-31,-0.98932819055,7.6111842407,6.83104,6.97633,7.081619999999999,7.160590000000001,7.221469999999999,7.26952,7.308135,7.38775,7.003085,7.221084999999999,7.352835000000001,7.436045,7.49037,7.52671,7.55147,7.58901
1977-11-30,-1.0723931189473683,7.667416220157896,6.818952631578948,6.981257894736842,7.101173684210527,7.191484210526316,7.260721052631578,7.314705263157895,7.35751052631579,7.443373684210527,7.008142105263158,7.258336842105263,7.411384210526316,7.50588947368421,7.564768421052632,7.601763157894737,7.6251421052631585,7.655752631578946
1977-12-31,-1.292661887666667,7.790324444571429,6.811252380952381,7.028295238095238,7.181547619047619,7.292023809523809,7.373366666666667,7.434557142857143,7.481514285714285,7.5716,7.0698428571428575,7.389995238095238,7.568790476190476,7.668380952380953,7.723666666666666,7.754190476190476,7.770961904761905,7.787695238095237
1978-01-31,-1.1674940207,8.029794013650001,7.14457,7.34484,7.486230000000001,7.587215,7.66074,7.71549,7.75723,7.836724999999999,7.381794999999999,7.67938,7.842035,7.9292,7.975605,8.000375,8.013665,8.02697
1978-02-28,-1.2736878845,8.102536537111112,7.169250000000001,7.392688888888888,7.543977777777777,7.649616666666666,7.725622222222221,7.781883333333334,7.824622222222222,7.905805555555555,7.441594444444444,7.756205555555557,7.919333333333333,8.004733333333332,8.04985,8.073938888888888,8.08687222222222,8.099861111111112
1978-03-31,-1.3657150709090908,8.044372131954546,7.1374545454545455,7.4028909090909085,7.564477272727273,7.668054545454546,7.737781818181818,7.78694090909091,7.823018181818182,7.889081818181818,7.479263636363637,7.809377272727272,7.946172727272727,8.003145454545454,8.026986363636365,8.037018181818182,8.041236363636363,8.044113636363637
1978-04-30,-1.39116893725,8.0633422703,7.309310000000001,7.58681,7.726875,7.806805,7.857080000000001,7.891185,7.915705,7.959975,7.707545,7.965090000000001,8.03462,8.054599999999999,8.060615,8.062470000000001,8.063065,8.06333
1978-05-31,-1.5589654125714285,8.128883785095237,7.634080952380952,7.866423809523809,7.953190476190476,7.997061904761905,8.023438095238095,8.041009523809524,8.053557142857143,8.076152380952381,8.042166666666667,8.122752380952381,8.128404761904761,8.128857142857143,8.128880952380953,8.128885714285715,8.128885714285715,8.128885714285715
1978-06-30,-1.1771618004545454,8.266574984681817,7.908177272727273,8.081977272727274,8.14374090909091,8.174518181818183,8.192927272727273,8.2052,8.213972727272727,8.229759090909091,8.221513636363637,8.267118181818182,8.267027272727272,8.266654545454545,8.266581818181818,8.266572727272727,8.266572727272727,8.266572727272727
1978-07-31,-1.335197199,8.42477590035,8.21678,8.33066,8.362995,8.37852,8.38777,8.393944999999999,8.398340000000001,8.406270000000001,8.462135,8.43154,8.425605000000001,8.42488,8.42479,8.42478,8.42478,8.42478
1978-08-31,-1.1445495129130434,8.15930459721739,8.111126086956522,8.168817391304348,8.169139130434782,8.167017391304347,8.165504347826086,8.164469565217392,8.163730434782607,8.162421739130435,8.29131304347826,8.183491304347827,8.162495652173913,8.159686956521739,8.159334782608695,8.159304347826087,8.159291304347827,8.159291304347827
1978-09-30,-0.75202476955,8.1388303547,8.415205,8.300180000000001,8.247365,8.220295,8.20402,8.19314,8.185375,8.171420000000001,8.277195,8.147075,8.139495,8.1389,8.138835,8.13883,8.138825,8.138825
1978-10-31,-0.7352351511428571,8.279236742761904,8.847395238095238,8.596209523809524,8.491928571428572,8.438842857142857,8.406914285714285,8.385642857142857,8.370442857142857,8.343080952380953,8.480019047619047,8.290990476190476,8.280104761904763,8.279295238095237,8.279228571428572,8.27922380952381,8.27922380952381,8.27922380952381
1978-11-30,0.30311589995,8.26446184365,9.69266,9.16993,8.883705,8.730125,8.63711,8.575,8.53064,8.450795,9.124115,8.37998,8.277045,8.265755,8.264595,8.264475000000001,8.264455000000002,8.264455000000002
1978-12-31,0.6843133083999999,8.4315747999,9.929035,9.46867,9.160755,8.98323,8.87351,8.79993,8.74732,8.652595,9.517625,8.669084999999999,8.47296,8.43825,8.432599999999999,8.43173,8.4316,8.43158
1979-01-31,0.6840596522727272,8.489428460636363,10.11294090909091,9.64569090909091,9.309227272727272,9.110818181818182,8.987409090909091,8.904518181818183,8.845227272727273,8.738504545454544,9.738940909090909,8.789245454545455,8.545245454545453,8.498804545454545,8.490922727272727,8.489668181818182,8.489463636363636,8.489427272727273
1979-02-28,0.6771859917222223,8.556790090611111,9.801511111111113,9.344155555555554,9.095844444444444,8.962250000000001,8.881250000000001,8.827183333333332,8.788555555555556,8.719027777777777,9.2828,8.660133333333333,8.568477777777778,8.558022222222222,8.556905555555556,8.556794444444444,8.556788888888889,8.556788888888889
1979-03-31,0.9531604393181818,8.6061160425,9.813040909090908,9.411718181818182,9.168486363636363,9.031004545454543,8.946409090909091,8.889736363636363,8.849227272727273,8.776295454545455,9.386059090909091,8.767413636363637,8.633245454545454,8.610395454545454,8.606777272727273,8.606222727272728,8.606136363636365,8.606109090909092
1979-04-30,1.08628518955,8.6851406121,9.702615,9.402205,9.203005,9.081435,9.0038,8.95104,8.91315,8.84477,9.381215,8.89878,8.742529999999999,8.700050000000001,8.688995,8.686150000000001,8.6854,8.685145
1979-05-31,1.1239157834285716,8.730445183999999,9.759609523809525,9.40889523809524,9.206342857142856,9.090942857142856,9.019390476190477,8.971338095238096,8.936933333333334,8.874990476190476,9.345295238095238,8.871319047619048,8.759161904761905,8.736128571428571,8.731557142857142,8.730657142857142,8.730490476190477,8.730461904761905
1979-06-30,0.4484117935238095,8.516962972285715,9.188871428571428,8.881733333333333,8.761509523809524,8.700457142857143,8.663771428571428,8.639309523809525,8.621823809523809,8.590357142857144,8.686609523809524,8.528361904761905,8.517866666666666,8.517042857142858,8.516966666666667,8.516961904761905,8.516961904761905,8.516961904761905
1979-07-31,-2.5412373275714284,8.51938334247619,9.1577,8.843661904761905,8.7356,8.681557142857143,8.649119047619049,8.627500000000001,8.612052380952381,8.58425238095238,8.566361904761905,8.51987142857143,8.519385714285715,8.519385714285715,8.519385714285715,8.519385714285715,8.519385714285715,8.519385714285715
1979-08-31,1.1727549390434782,8.595388013217391,9.536008695652177,9.107091304347826,8.938552173913044,8.852878260869565,8.801386956521739,8.767060869565217,8.742526086956522,8.698391304347826,8.834060869565217,8.612313043478261,8.596708695652174,8.595482608695653,8.595382608695653,8.595378260869566,8.595378260869566,8.595378260869566
1979-09-30,1.1922289427894737,8.779448497578947,10.466589473684207,9.73482105263158,9.420731578947368,9.26057894736842,9.164352631578948,9.100205263157894,9.05437894736842,8.971894736842106,9.415668421052631,8.820142105263157,8.781515789473683,8.779536842105264,8.779452631578947,8.779447368421053,8.779447368421053,8.779447368421053
1979-10-31,2.639394647772728,9.498964098772728,11.79193181818182,11.003363636363638,10.588013636363636,10.343036363636363,10.18360909090909,10.07279090909091,9.991909090909092,9.84435,10.734886363636363,9.893977272727271,9.660381818181818,9.568627272727271,9.528622727272728,9.511018181818182,9.503431818181818,9.49870909090909
1979-11-30,2.9047046884736845,10.054071319421054,11.832684210526317,11.186247368421052,10.803294736842105,10.570163157894736,10.424594736842105,10.331342105263158,10.27002105263158,10.178863157894735,10.99511052631579,10.207036842105262,9.919836842105264,9.843105263157897,9.84931052631579,9.88293157894737,9.92082105263158,10.00178947368421
1979-12-31,3.06224116395,10.2038016645,11.58164,10.72225,10.29285,10.086535,9.99494,9.96133,9.9562,9.992945,10.397945,9.525795,9.41185,9.541395,9.715,9.865745,9.97887,10.14507
1980-01-31,2.3070410994545454,10.612657758681818,11.660704545454546,10.949331818181818,10.568768181818182,10.384145454545454,10.312286363636362,10.302531818181818,10.324572727272727,10.439463636363636,10.720504545454546,9.91355,9.773127272727272,9.91375,10.140427272727273,10.36224090909091,10.543190909090908,10.810322727272728
1980-02-29,0.5883109664736842,12.43828269473684,13.128368421052633,12.713831578947367,12.317726315789471,12.0477,11.892794736842106,11.819163157894735,11.79681052631579,11.858747368421051,12.817705263157894,11.828563157894738,11.309873684210526,11.218836842105263,11.34975789473684,11.556994736842103,11.764873684210526,12.18708947368421
1980-03-31,1.7411746519523807,14.460499492857144,15.13714761904762,14.136442857142857,13.345752380952382,12.773090476190475,12.383819047619047,12.136042857142858,11.992633333333334,11.92717619047619,14.060238095238097,12.328871428571428,11.312814285714284,10.877271428571428,10.825038095238094,10.995990476190476,11.280338095238095,12.259552380952382
1980-04-30,3.4726718037619047,11.689399497619048,12.8871,11.84405238095238,11.320966666666669,11.059742857142858,10.941138095238095,10.901804761904762,10.905971428571428,11.01247619047619,11.419461904761905,10.403657142857142,10.225571428571428,10.355357142857144,10.584761904761905,10.82292380952381,11.032861904761903,11.435785714285714
1980-05-31,-2.0582454704285715,11.229448562857144,9.220828571428571,9.201209523809524,9.23677619047619,9.329580952380953,9.4562,9.595409523809524,9.73325238095238,10.082938095238095,9.19542857142857,9.20640476190476,9.439404761904765,9.78480476190476,10.13542380952381,10.4368,10.672990476190476,11.058428571428571
1980-06-30,-7.048815878190476,14.441775867619048,8.14792857142857,8.555271428571428,8.790090476190477,8.942014285714285,9.05712380952381,9.158871428571429,9.258714285714284,9.582857142857144,8.68954761904762,9.157114285714286,9.339095238095238,9.4548,9.585923809523807,9.756128571428572,9.965438095238095,10.735785714285717
1980-07-31,-16.157595512772726,24.27908930409092,8.585227272727273,8.909972727272727,9.139581818181815,9.306845454545456,9.43605909090909,9.54494090909091,9.646204545454545,9.97884090909091,8.971086363636363,9.45176818181818,9.720854545454545,9.886013636363636,10.018831818181818,10.1648,10.35085909090909,11.246486363636365
1980-08-31,-4.571719898761905,13.687246015714283,9.969152380952382,10.295238095238094,10.411642857142857,10.456185714285716,10.486180952380952,10.523195238095235,10.573319047619048,10.79139523809524,10.482995238095238,10.67110476190476,10.610566666666667,10.58282380952381,10.644342857142858,10.782804761904762,10.971657142857143,11.63412857142857
1980-09-30,-2.786282880190476,13.29186312809524,11.128142857142857,11.278471428571429,11.247661904761904,11.17032380952381,11.103004761904762,11.064733333333333,11.057814285714286,11.173661904761904,11.447219047619049,11.334028571428572,11.04309523809524,10.859480952380952,10.832471428571427,10.931642857142858,11.110523809523809,11.780695238095236
1980-10-31,-0.5666495964090908,12.54460685409091,11.91596818181818,11.698636363636364,11.53293181818182,11.422336363636363,11.357613636363636,11.328854545454544,11.327013636363636,11.413586363636364,11.691704545454543,11.308513636363635,11.122381818181818,11.078413636363637,11.132004545454546,11.245463636363636,11.389368181818185,11.830440909090909
1980-11-30,3.434475709176471,11.881383875294118,13.430764705882352,12.845770588235291,12.547717647058825,12.382429411764704,12.281488235294118,12.214352941176472,12.166611764705882,12.080988235294118,12.603905882352942,12.036064705882351,11.901829411764703,11.87874705882353,11.877811764705882,11.879535294117646,11.880658823529412,11.881382352941175
1980-12-31,13.156660381045452,11.773322098636363,14.204554545454544,13.267259090909093,12.866572727272729,12.62293181818182,12.461481818181818,12.349213636363636,12.267645454545454,12.11960909090909,12.521859090909093,12.188336363636363,11.958968181818182,11.841936363636364,11.797009090909093,11.781427272727273,11.776127272727273,11.773445454545454
1981-01-31,6.492538279714286,11.759074942857143,13.3566,12.493080952380952,12.24495238095238,12.132947619047618,12.06517619047619,12.017971428571428,11.982866666666666,11.916995238095238,11.668395238095238,11.689447619047618,11.787142857142856,11.79907619047619,11.788019047619049,11.776452380952382,11.768647619047618,11.760309523809523
1981-02-28,-0.850545009111111,12.420780562222223,13.714333333333334,13.021544444444444,12.810666666666668,12.710955555555556,12.65248888888889,12.613772222222222,12.58618888888889,12.536583333333333,12.307883333333333,12.366983333333334,12.404483333333332,12.416644444444444,12.419838888888888,12.420583333333331,12.420744444444445,12.420783333333333
1981-03-31,1.340442560772727,12.610735161818182,13.080186363636365,12.845418181818182,12.7672,12.728072727272728,12.704595454545457,12.688954545454544,12.677786363636365,12.657663636363637,12.612459090909091,12.610704545454546,12.610736363636365,12.610736363636365,12.610736363636365,12.610736363636365,12.610736363636365,12.610736363636365
1981-04-30,0.1483769387142857,12.824386393809524,13.570280952380951,13.397885714285714,13.334357142857144,13.274066666666666,13.215442857142856,13.163861904761903,13.121,13.03502380952381,13.192033333333333,13.241195238095235,13.156414285714286,13.03170476190476,12.936957142857144,12.880461904761908,12.850776190476193,12.82665238095238
1981-05-31,7.3783349758,12.860164992,15.33173,14.60287,14.123895,13.82458,13.63425,13.50564,13.41349,13.247495,14.33423,13.426165,12.9933,12.88653,12.86506,12.861055,12.86033,12.860155
1981-06-30,5.369474531363637,12.317473561818185,14.169004545454545,13.71796818181818,13.384077272727271,13.14595909090909,12.985818181818182,12.875472727272728,12.79595,12.652436363636363,13.482918181818183,12.969154545454543,12.524713636363636,12.370145454545453,12.329577272727272,12.320127272727271,12.318036363636365,12.317481818181818
1981-07-31,4.236820997727272,12.85118078909091,14.963577272727273,14.482781818181818,14.18125,13.950545454545454,13.77385,13.63854090909091,13.533977272727272,13.333745454545454,14.221131818181815,13.782731818181816,13.39449090909091,13.1446,13.00371818181818,12.928281818181818,12.889222727272728,12.855254545454546
1981-08-31,3.6918887513809526,13.275537975238096,15.841995238095237,15.334238095238096,14.945509523809523,14.644685714285716,14.41682857142857,14.244966666666668,14.113957142857142,13.867009523809523,15.229795238095235,14.458666666666668,13.917838095238096,13.598504761904762,13.431380952380954,13.349714285714285,13.311190476190475,13.280966666666668
1981-09-30,1.0818932297619046,14.020914105238097,15.814128571428572,15.57547142857143,15.255261904761904,14.999342857142857,14.81272380952381,14.6783,14.580142857142857,14.405938095238096,15.77732380952381,14.916742857142856,14.374557142857142,14.12402380952381,14.025114285714286,13.99424761904762,13.990628571428571,14.008790476190477
1981-10-31,-1.1802704167142857,14.856156474285717,14.744795238095238,14.796709523809524,14.69519523809524,14.579904761904762,14.48815238095238,14.42572857142857,14.388623809523809,14.37107142857143,14.990109523809524,14.668623809523812,14.337319047619047,14.155928571428571,14.103933333333332,14.133033333333334,14.203295238095238,14.451514285714287
1981-11-30,-4.525844973277778,16.13949862333333,12.200388888888888,12.463716666666668,12.58756111111111,12.648472222222225,12.6826,12.708433333333334,12.73563888888889,12.860327777777778,12.579516666666668,12.814405555555556,12.840005555555557,12.822033333333334,12.821566666666667,12.860894444444446,12.944338888888888,13.39807777777778
1981-12-31,-2.581749236636364,13.527312010909093,12.500386363636364,12.932045454545454,13.052,13.081336363636364,13.08779090909091,13.092845454545454,13.102268181818182,13.153159090909092,13.260522727272727,13.361822727272727,13.221540909090908,13.1296,13.107786363636365,13.134381818181817,13.185695454545456,13.351295454545454
1982-01-31,-1.8086920927,14.208681875,13.820939999999998,14.047265,14.016649999999998,13.9679,13.94498,13.94463,13.956955,14.01096,14.379845,14.101195,13.85099,13.820155,13.89511,13.98963,14.0682,14.18055
1982-02-28,-0.6964487428888888,14.906428301111111,14.217833333333331,14.110061111111111,13.986905555555555,13.884838888888888,13.81308888888889,13.770194444444446,13.751188888888889,13.785538888888889,14.142905555555554,13.85978888888889,13.639983333333332,13.535972222222222,13.529933333333334,13.59008888888889,13.688522222222224,14.04407222222222
1982-03-31,-0.1434446805652174,13.413272703478262,13.484821739130432,13.51087391304348,13.45971304347826,13.386247826086956,13.31544347826087,13.256939130434784,13.212995652173914,13.152817391304348,13.580047826086956,13.460330434782607,13.254721739130437,13.087556521739131,12.98814347826087,12.949573913043478,12.954773913043477,13.08428695652174
1982-04-30,0.6064873673809524,12.751897204285717,13.619366666666668,13.618866666666666,13.529485714285713,13.422190476190476,13.323219047619048,13.240019047619048,13.172680952380952,13.041404761904763,13.707809523809525,13.493685714285713,13.213790476190477,13.000609523809525,12.865871428571428,12.79010476190476,12.75195238095238,12.73109523809524
1982-05-31,-0.3599215513,12.7361548415,13.081355,13.207685,13.178645,13.118285,13.06082,13.0136,12.97632,12.905,13.38063,13.23632,13.015015,12.87288,12.79778,12.761795,12.745745,12.735885
1982-06-30,-0.6883294547727273,13.390275005,13.63079090909091,13.807104545454546,13.793577272727276,13.742077272727272,13.691277272727271,13.64905909090909,13.6154,13.549772727272728,14.024745454545457,13.883495454545454,13.661981818181818,13.527004545454547,13.457186363636362,13.422759090909093,13.406022727272727,13.392054545454544
1982-07-31,-1.802570224,13.087552542857145,13.051342857142856,13.34147142857143,13.401871428571429,13.39280476190476,13.364371428571427,13.33355238095238,13.30565714285714,13.245280952380952,13.59672380952381,13.602561904761904,13.43939523809524,13.299909523809523,13.20892380952381,13.155,13.124433333333332,13.093314285714287
1982-08-31,-5.761424765272728,12.60327244,11.435104545454546,12.06624090909091,12.260490909090908,12.34990909090909,12.401463636363635,12.435318181818182,12.459363636363635,12.502545454545452,12.674904545454543,12.67565,12.628627272727272,12.610986363636364,12.605527272727272,12.603922727272726,12.603454545454548,12.603281818181818
1982-09-30,-6.230699259857143,11.908649611428572,10.93632380952381,11.593766666666667,11.737138095238096,11.787142857142856,11.812766666666668,11.828990476190476,11.84039523809524,11.860880952380953,12.340685714285716,12.113985714285716,11.962614285714286,11.921204761904765,11.911442857142855,11.909261904761903,11.908785714285711,11.908661904761903
1982-10-31,-12.3689078225,11.064108308,9.502745,10.20844,10.484015,10.62721,10.714255,10.772495,10.81416,10.88914,10.6708,11.01102,11.050465,11.060835,11.063405,11.063975,11.06409,11.064115
1982-11-30,-2.7294878421578948,10.72663964,9.185947368421052,9.771673684210526,10.075973684210526,10.247494736842103,10.35252105263158,10.421410526315787,10.469194736842104,10.550773684210526,9.995836842105264,10.5917,10.742257894736843,10.772363157894738,10.770394736842103,10.76093157894737,10.751284210526316,10.733752631578948
1982-12-31,-15.025629628045454,23.07362458772727,8.958390909090909,9.581513636363637,9.99563181818182,10.259986363636363,10.419318181818182,10.5074,10.5496,10.567236363636365,9.710245454545456,10.59618181818182,10.987727272727271,11.081568181818184,11.013581818181818,10.876431818181818,10.732031818181818,10.57875
1983-01-31,-17.123653967142857,24.999998540952383,8.68717619047619,9.280280952380952,9.705971428571427,10.004942857142858,10.21000476190476,10.347390476190476,10.437885714285716,10.574014285714286,9.37987619047619,10.284033333333332,10.774714285714284,10.993514285714284,11.046685714285717,11.01259523809524,10.947733333333334,10.89985238095238
1983-02-28,-16.855892831052632,24.999997366842106,8.968194736842106,9.55722105263158,9.969184210526317,10.25031052631579,10.437242105263158,10.558673684210529,10.636973684210526,10.764768421052633,9.66397894736842,10.540973684210527,10.98831052631579,11.164868421052631,11.187052631578949,11.138342105263158,11.076821052631578,11.13424210526316
1983-03-31,-16.741509559565216,24.99999712043478,8.955082608695653,9.458191304347826,9.814152173913044,10.060269565217393,10.226430434782609,10.336304347826088,10.40861304347826,10.528882608695652,9.546378260869565,10.303417391304349,10.700608695652177,10.867134782608696,10.899060869565218,10.86643043478261,10.819017391304348,10.871521739130436
1983-04-30,-16.6836565675,24.9999913655,8.93256,9.39036,9.724155,9.96231,10.12813,10.240585,10.315065,10.42198,9.463265,10.171545,10.56925,10.756295,10.80963,10.787645,10.73389,10.65295
1983-05-31,-16.859823013809525,24.99998788904762,8.78322380952381,9.268571428571429,9.62887142857143,9.891357142857142,10.07845238095238,10.208709523809524,10.297228571428573,10.424019047619048,9.341461904761903,10.1043,10.55072380952381,10.77692857142857,10.857919047619047,10.851395238095238,10.8011,10.668785714285717
1983-06-30,-16.134300919545453,24.99862411590909,9.48385,9.93013181818182,10.243631818181818,10.457140909090908,10.597172727272728,10.685027272727272,10.737522727272728,10.80169090909091,10.00934090909091,10.677795454545452,11.019413636363636,11.14848181818182,11.151127272727273,11.091031818181818,11.014222727272728,10.953595454545454
1983-07-31,-4.5727803915,13.630515659,9.934155,10.456485,10.773575,10.97005,11.0947,11.176155,11.231425,11.326155,10.601335,11.259455,11.512555,11.58801,11.59199,11.57332,11.55391,11.55952
1983-08-31,-2.7362111142173915,11.978786946956523,10.287,10.804186956521738,11.106134782608695,11.296460869565218,11.423104347826088,11.511582608695653,11.576260869565218,11.695034782608696,10.980039130434784,11.572400000000002,11.81216956521739,11.90801739130435,11.945395652173913,11.960491304347826,11.967408695652177,11.97534347826087
1983-09-30,-2.715233229095238,11.696142917619047,9.93152380952381,10.513019047619048,10.88095238095238,11.116,11.267471428571428,11.366404761904764,11.432357142857144,11.532642857142855,10.660590476190476,11.427985714285716,11.754842857142856,11.86337619047619,11.873242857142856,11.8459,11.810142857142855,11.733409523809524
1983-10-31,-3.1217394692,11.7230876835,9.624125,10.269135,10.6804,10.946615,11.122345,11.24115,11.3237,11.459875,10.427975,11.288335,11.662465,11.80253,11.83712,11.829175,11.807965,11.753245
1983-11-30,-2.998848206631579,11.74080756263158,9.679542105263158,10.335457894736845,10.77072105263158,11.052778947368422,11.234526315789475,11.352478947368422,11.430452631578946,11.547747368421051,10.46901052631579,11.402705263157896,11.815957894736842,11.95091052631579,11.959305263157894,11.921636842105263,11.875210526315788,11.781536842105265
1983-12-31,-2.6825915384761907,11.857528455714284,9.935742857142856,10.522942857142857,10.926733333333331,11.1912,11.361633333333334,11.472061904761905,11.545095238095238,11.656680952380952,10.621095238095238,11.50252380952381,11.904366666666666,12.034119047619049,12.040647619047618,12.00467619047619,11.962590476190476,11.884904761904762
1984-01-31,-2.658514126095238,11.648502734761903,9.789595238095238,10.37172380952381,10.771638095238094,11.03779523809524,11.21214761904762,11.325871428571428,11.400466666666668,11.507509523809524,10.477638095238095,11.33767619047619,11.747228571428572,11.894390476190477,11.91077142857143,11.873466666666667,11.822071428571428,11.706914285714284
1984-02-29,-2.596701009578948,11.83454627736842,9.870121052631578,10.460773684210528,10.879852631578949,11.1537,11.328936842105264,11.441968421052632,11.5167,11.631215789473684,10.530663157894738,11.47244210526316,11.895347368421051,12.023063157894736,12.024894736842104,11.986705263157894,11.94418947368421,11.865747368421053
1984-03-31,-2.276682134409091,11.951671120454543,10.40155909090909,10.951086363636364,11.347840909090907,11.624763636363635,11.812740909090907,11.936995454545457,12.016772727272723,12.110427272727271,11.037231818181818,11.88674090909091,12.341804545454544,12.53568181818182,12.57485,12.532631818181818,12.454972727272729,12.214172727272729
1984-04-30,-2.11684765435,12.032614687,10.72923,11.294905,11.68442,11.949135,12.125885,12.240925,12.31302,12.38611,11.40484,12.23003,12.644185,12.811505,12.837039999999998,12.786705,12.70085,12.41983
1984-05-31,-2.903418017,13.113762543636364,11.370804545454543,12.021354545454546,12.42329090909091,12.6748,12.833654545454545,12.93484090909091,12.999777272727272,13.086359090909092,12.19905909090909,13.03108181818182,13.367009090909091,13.466104545454543,13.461436363636365,13.416763636363635,13.361622727272726,13.2269
1984-06-30,-3.574689891238095,13.389889463809524,11.814833333333334,12.486919047619049,12.790733333333332,12.951204761904762,13.04547619047619,13.106066666666669,13.148014285714286,13.221409523809523,12.852685714285716,13.339361904761905,13.42957142857143,13.429819047619048,13.415190476190476,13.403561904761906,13.396771428571428,13.390614285714284
1984-07-31,-3.4800242484761905,13.210098581428571,11.831595238095238,12.424080952380953,12.657542857142856,12.781485714285717,12.860371428571428,12.915542857142858,12.956261904761906,13.031623809523811,12.826033333333331,13.102919047619046,13.14032380952381,13.16565238095238,13.184895238095235,13.196909523809524,13.20354285714286,13.209428571428573
1984-08-31,-2.070657003565217,12.439526270434785,11.559804347826086,11.997443478260868,12.1758,12.258278260869565,12.301917391304348,12.328021739130431,12.345317391304349,12.374421739130437,12.242365217391304,12.52765652173913,12.523104347826088,12.489134782608694,12.465734782608695,12.452834782608695,12.446182608695652,12.440321739130436
1984-09-30,-1.3761711598421054,11.93277886631579,11.404431578947367,11.834515789473684,12.043505263157892,12.13691052631579,12.17111052631579,12.176015789473684,12.167273684210526,12.121552631578949,11.999957894736845,12.426915789473684,12.459594736842106,12.365526315789474,12.251357894736842,12.15361052631579,12.080152631578947,11.97128947368421
1984-10-31,-1.9268891564090909,11.729260887727271,10.798618181818185,11.315381818181818,11.579172727272727,11.71039090909091,11.772736363636364,11.799836363636365,11.809222727272727,11.802572727272729,11.504881818181818,12.042477272727274,12.129159090909091,12.06758181818182,11.976663636363638,11.896986363636364,11.837781818181815,11.754259090909091
