Date,Slope,LongTermRate,ZeroCouponYield1Y,ZeroCouponYield2Y,ZeroCouponYield3Y,ZeroCouponYield4Y,ZeroCouponYield5Y,ZeroCouponYield6Y,ZeroCouponYield7Y,ZeroCouponYield8Y,ZeroCouponYield9Y,ZeroCouponYield10Y,InstantaneousForwardRate1Y,InstantaneousForwardRate2Y,InstantaneousForwardRate3Y,InstantaneousForwardRate4Y,InstantaneousForwardRate5Y,InstantaneousForwardRate6Y,InstantaneousForwardRate7Y,InstantaneousForwardRate8Y,InstantaneousForwardRate9Y,InstantaneousForwardRate10Y
1974-03-31,2.595516542047619,7.083769472333333,7.576233333333333,7.265290476190477,7.190357142857143,7.160980952380951,7.14502380952381,7.1347,7.127395238095238,7.121942857142857,7.117704761904762,7.114304761904761,6.9235380952380945,7.0064761904761905,7.063404761904762,7.078838095238095,7.082580952380953,7.083480952380952,7.0837,7.083747619047619,7.0837619047619045,7.0837666666666665
1974-04-30,2.1373174192380953,7.378530740095238,8.39352380952381,7.984019047619047,7.796423809523809,7.694490476190476,7.631814285714286,7.589738095238095,7.559566666666667,7.536947619047619,7.519347619047618,7.505276190476191,7.7696571428571435,7.460447619047619,7.3974714285714285,7.383252380952381,7.379780952380953,7.378871428571428,7.378633333333333,7.378561904761905,7.378547619047619,7.378538095238095
1974-05-31,1.9214961039545455,7.305933410181819,8.550849999999999,8.243490909090909,8.06120909090909,7.93864090909091,7.850113636363637,7.783036363636364,7.730377272727273,7.687918181818182,7.652927272727272,7.623609090909091,8.132513636363637,7.7881,7.6222045454545455,7.527681818181819,7.468568181818182,7.4291,7.40135,7.381068181818182,7.36579090909091,7.354045454545454
1974-06-30,1.6895101165500002,7.47463505925,8.402435,8.08405,7.922135,7.8266350000000005,7.76412,7.72013,7.68754,7.66242,7.64251,7.6263499999999995,7.941630000000001,7.650835000000001,7.56076,7.52416,7.50586,7.495430000000001,7.4889600000000005,7.484730000000001,7.481869999999999,7.47988
1974-07-31,5.9394382501818175,2.7410552006589253,8.482036363636364,8.352254545454544,8.248663636363636,8.157213636363636,8.072481818181819,7.991945454545455,7.914304545454545,7.838831818181817,7.765054545454546,7.692672727272727,8.32940909090909,8.12610909090909,7.960095454545454,7.807149999999999,7.660718181818182,7.518377272727273,7.379068181818181,7.242231818181819,7.107709090909091,6.975418181818182
1974-08-31,2.414388798818182,7.260505190634809,9.063840909090908,8.639059090909091,8.442286363636363,8.332563636363636,8.2613,8.210027272727272,8.17045,8.138272727272728,8.111113636363637,8.087518181818181,8.44109090909091,8.090290909090909,8.02044090909091,7.9885636363636365,7.9645363636363635,7.943140909090909,7.922922727272728,7.903409090909091,7.884445454545454,7.8659681818181815
1974-09-30,0.07352703300000003,7.9401212081,8.625505,8.319025,8.19468,8.13114,8.09294,8.067475,8.049285000000001,8.035639999999999,8.02503,8.01654,8.137535,7.956275,7.941374999999999,7.94021,7.940125,7.94012,7.94012,7.94012,7.94012,7.94012
1974-10-31,7.088843069454546,0.7106487180879799,7.870122727272727,7.863631818181818,7.844277272727272,7.819054545454546,7.788222727272728,7.751740909090909,7.709863636363636,7.6630318181818184,7.611736363636364,7.556436363636364,7.879922727272727,7.832427272727273,7.7769272727272725,7.707054545454546,7.619777272727273,7.516304545454545,7.3989090909090915,7.269863636363637,7.131313636363637,6.985118181818181
1974-11-30,7.151387188777777,0.2808436961375685,7.4563555555555565,7.472755555555556,7.4820111111111105,7.484683333333333,7.4813277777777785,7.472411111111111,7.4583611111111106,7.439655555555556,7.416655555555555,7.3897611111111114,7.476522222222223,7.498216666666666,7.499655555555555,7.483,7.450211111111112,7.403094444444444,7.343305555555555,7.272333333333332,7.191555555555556,7.102211111111111
1974-12-31,1.6583711155238094,7.254646466095238,7.1081095238095235,7.045242857142857,7.076576190476191,7.110795238095237,7.136804761904761,7.1557047619047625,7.169628571428571,7.180190476190476,7.1884571428571435,7.195057142857143,6.889161904761905,7.075276190476191,7.187728571428571,7.231814285714286,7.247138095238095,7.2522190476190485,7.25385238095238,7.254385714285713,7.254561904761904,7.254614285714286
1975-01-31,1.0164894889090907,7.326093840636363,6.698327272727273,6.953068181818182,7.073895454545454,7.1367318181818185,7.174586363636364,7.199836363636364,7.217872727272728,7.2314,7.241922727272728,7.250345454545454,7.025840909090909,7.297545454545454,7.323740909090909,7.325904545454546,7.326090909090909,7.3261,7.326104545454546,7.326104545454546,7.326104545454546,7.326104545454546
1975-02-28,-1.0389704595,7.464152171499999,5.897722222222223,6.2959,6.604961111111112,6.801783333333334,6.9299277777777775,7.017844444444445,7.081311111111111,7.129083333333333,7.166300000000001,7.196072222222223,6.222322222222222,7.049655555555556,7.340294444444445,7.427033333333333,7.452822222222222,7.460649999999999,7.463061111111112,7.463816666666667,7.46405,7.464122222222222
1975-03-31,-1.1806563451,7.5824354713,5.981425,6.43107,6.7519800000000005,6.9481399999999995,7.07286,7.157380000000001,7.218025,7.2635499999999995,7.298985,7.327325,6.3919049999999995,7.234909999999999,7.496214999999999,7.562050000000001,7.577710000000001,7.581355,7.5821950000000005,7.582365,7.582420000000001,7.582434999999999
1975-04-30,0.14381926609090906,7.949630469727273,6.788372727272727,7.342459090909091,7.544436363636364,7.6457227272727275,7.706518181818182,7.747022727272728,7.775963636363636,7.797672727272727,7.81455,7.828072727272727,7.743818181818182,7.944945454545455,7.949518181818181,7.949627272727272,7.949627272727272,7.949627272727272,7.949627272727272,7.949627272727272,7.949627272727272,7.949627272727272
1975-05-31,-2.0120978463809522,7.933397429380952,6.27484761904762,6.938509523809524,7.250871428571429,7.418661904761905,7.521109523809524,7.589728571428571,7.638800000000001,7.675619047619047,7.704261904761905,7.7271809523809525,7.217395238095238,7.813366666666667,7.9108,7.928638095238095,7.93227619047619,7.9331047619047625,7.933314285714286,7.93337619047619,7.9333904761904765,7.933395238095239
1975-06-30,-2.261480716142857,7.763053688952381,6.1927095238095236,6.7322999999999995,7.043109523809524,7.225795238095238,7.339795238095237,7.415414285714286,7.468328571428572,7.5071095238095245,7.5366904761904765,7.559966666666666,6.876428571428572,7.544266666666666,7.743204761904762,7.7919,7.796423809523809,7.789742857142857,7.78195238095238,7.77567619047619,7.771204761904762,7.7682
1975-07-31,-1.5156552021363636,7.612285866045454,6.976399999999999,7.376231818181818,7.554772727272728,7.631590909090909,7.6620409090909085,7.671713636363637,7.672440909090909,7.669604545454546,7.665604545454546,7.661449999999999,7.555490909090909,7.898540909090909,7.8989045454545455,7.822068181818182,7.748459090909091,7.695309090909091,7.661045454545455,7.640213636363637,7.628022727272727,7.621031818181819
1975-08-31,-1.5917414056190478,7.867882223,7.471857142857142,7.852938095238095,7.96317619047619,7.985342857142858,7.980728571428572,7.969552380952381,7.9581,7.9480619047619046,7.9396523809523805,7.9326952380952385,8.116999999999999,8.248042857142858,8.113247619047618,7.998904761904762,7.932604761904762,7.898661904761905,7.882209523809523,7.874480952380953,7.870895238095239,7.869266666666667
1975-09-30,-1.5152677911904762,7.935339855380952,7.501457142857142,7.921257142857142,8.071195238095239,8.113538095238095,8.11497619047619,8.102557142857142,8.086847619047619,8.07172380952381,8.058342857142858,8.046866666666668,8.156328571428572,8.411604761904762,8.310466666666667,8.174333333333333,8.074238095238096,8.012142857142857,7.976561904761905,7.957052380952381,7.946628571428572,7.941171428571429
1975-10-31,-2.1169458629999998,8.01880728359091,6.8691818181818185,7.368286363636364,7.618868181818183,7.749213636363636,7.821045454545454,7.8634545454545455,7.890440909090909,7.908840909090909,7.922240909090909,7.932468181818181,7.560613636363637,8.05955,8.147104545454546,8.126513636363637,8.090604545454546,8.062268181818181,8.043781818181818,8.03270909090909,8.026422727272728,8.022913636363636
1975-11-30,-2.6126095480588236,8.107223705000001,6.436776470588235,7.015123529411764,7.334547058823529,7.520717647058824,7.637676470588235,7.71645294117647,7.772664705882353,7.814735294117647,7.847341176470588,7.873382352941176,7.201705882352941,7.858388235294118,8.0485,8.098529411764707,8.109505882352941,8.110517647058824,8.109576470588236,8.108623529411764,8.107982352941177,8.107629411764705
1975-12-31,-2.5301961489545453,7.974016058999999,6.527340909090909,7.06100909090909,7.3322,7.485818181818181,7.581886363636364,7.646863636363636,7.693495454545455,7.728540909090909,7.7558,7.777627272727273,7.279722727272727,7.794927272727273,7.92564090909091,7.960368181818182,7.970040909090909,7.972827272727272,7.97365,7.97390909090909,7.973986363636363,7.9740090909090915
1976-01-31,-2.5172384033333333,7.900242691809524,5.75544761904762,6.5065333333333335,6.928409523809524,7.165471428571428,7.311557142857143,7.409523809523809,7.479590476190476,7.532171428571429,7.573066666666667,7.605785714285714,6.665304761904761,7.636671428571429,7.851238095238095,7.891233333333334,7.8985047619047615,7.899885714285714,7.900166666666667,7.900233333333333,7.900242857142858,7.90024761904762
1976-02-29,-2.7550081049444444,7.885324822777777,5.86505,6.576,6.970561111111111,7.193416666666668,7.330972222222223,7.42325,7.489233333333333,7.538749999999999,7.5772666666666675,7.608066666666667,6.759494444444445,7.63075,7.836494444444445,7.876627777777778,7.883833333333333,7.885066666666666,7.885283333333334,7.885322222222222,7.885322222222222,7.885322222222222
1976-03-31,-2.8173882726521735,7.802810649826086,6.139452173913043,6.735965217391304,7.0521391304347825,7.233226086956522,7.346252173913043,7.422339130434782,7.476765217391304,7.517565217391304,7.549282608695652,7.57465652173913,6.956782608695653,7.581008695652174,7.750673913043478,7.79255652173913,7.801760869565217,7.80328695652174,7.803278260869566,7.803091304347826,7.80295652173913,7.802878260869565
1976-04-30,-2.9607734926666667,7.745518494666666,5.8319190476190474,6.427538095238095,6.777923809523809,6.995242857142857,7.137985714285714,7.236933333333333,7.308838095238095,7.363161904761904,7.405561904761904,7.439519047619047,6.608871428571429,7.323509523809524,7.5902,7.688071428571429,7.723990476190476,7.73732380952381,7.742338095238095,7.744252380952381,7.745033333333334,7.745299999999999
1976-05-31,-2.7203178024500003,7.86880873275,6.352885,6.904730000000001,7.18836,7.35065,7.452554999999999,7.52153,7.57105,7.60825,7.637205,7.660349999999999,7.132944999999999,7.667319999999999,7.81326,7.853454999999999,7.864575,7.86765,7.868495,7.868734999999999,7.86879,7.8688199999999995
1976-06-30,-2.4084681741818184,7.849757109045455,6.453286363636363,6.944472727272728,7.205727272727273,7.3579409090909085,7.454318181818182,7.519768181818182,7.56680909090909,7.602159090909091,7.629677272727273,7.6516863636363635,7.133209090909091,7.638431818181818,7.788222727272728,7.832190909090909,7.84489090909091,7.8484727272727275,7.849445454545455,7.849695454545454,7.8497590909090915,7.849763636363636
1976-07-31,-2.683529872095238,7.924439469904762,6.200857142857142,6.732304761904762,7.044828571428571,7.240090476190476,7.369280952380952,7.4593,7.524904761904762,7.574542857142857,7.613328571428571,7.644409523809524,6.897966666666667,7.529814285714286,7.771947619047619,7.865209523809524,7.901295238095238,7.915361904761904,7.9208380952380955,7.9230238095238095,7.92387619047619,7.924214285714286
1976-08-31,-2.7655442310909093,7.966357714318182,6.0083,6.516545454545454,6.848113636363636,7.072418181818182,7.229622727272727,7.343595454545454,7.428831818181819,7.494409090909091,7.546140909090909,7.587827272727273,6.6395409090909085,7.326495454545454,7.656199999999999,7.815281818181819,7.8924045454545455,7.929986363636363,7.948381818181818,7.957431818181818,7.961918181818183,7.964140909090909
1976-09-30,-2.812526549047619,7.936741108857143,5.838480952380952,6.320452380952381,6.653952380952381,6.89074761904762,7.0632142857142854,7.191990476190476,7.290438095238095,7.3673761904761905,7.4287238095238095,7.4785714285714295,6.4190523809523805,7.1144,7.489342857142857,7.692352380952381,7.802719047619048,7.862952380952382,7.895966666666667,7.914119047619049,7.924157142857142,7.92972380952381
1976-10-31,-3.17283618565,8.221270056849999,5.54031,5.942425,6.268784999999999,6.533289999999999,6.748139999999999,6.923545,7.067690000000001,7.187054999999999,7.286714999999999,7.370665,5.98508,6.666095,7.148495,7.484545,7.716199999999999,7.874899999999999,7.98326,8.057205,8.10771,8.14229
1976-11-30,-3.437122458052632,8.253920657315788,5.348394736842105,5.766210526315789,6.098684210526316,6.3664000000000005,6.584478947368422,6.76411052631579,6.9135947368421045,7.039231578947368,7.145826315789474,7.2370368421052635,5.817584210526316,6.508505263157894,6.990221052631579,7.3294263157894735,7.570763157894738,7.744231578947368,7.870221052631579,7.962615789473685,8.031068421052632,8.0822
1976-12-31,-3.3789965346818183,7.830285453727272,4.949390909090909,5.356081818181818,5.687027272727272,5.956936363636364,6.178240909090909,6.360977272727272,6.513045454545455,6.6406363636363634,6.748563636363636,6.840568181818182,5.399218181818181,6.088504545454546,6.5814818181818175,6.9319,7.1809318181818185,7.358404545454545,7.4855090909090904,7.577031818181819,7.643313636363636,7.691577272727272
1977-01-31,-2.7291289142380952,7.501186212571428,5.390871428571428,5.8757761904761905,6.227133333333334,6.477490476190476,6.65735238095238,6.7890476190476186,6.887776190476191,6.963623809523809,7.023271428571428,7.071190476190476,5.949128571428572,6.702571428571428,7.112642857142857,7.320242857142857,7.420947619047619,7.468114285714286,7.489352380952381,7.498380952380953,7.501842857142857,7.502871428571428
1977-02-28,-2.9810046790526314,7.685200219052632,5.5177,6.056315789473683,6.4197578947368426,6.670863157894737,6.849015789473685,6.978936842105263,7.076273684210526,7.151142105263158,7.210094736842106,7.257547368421053,6.173231578947369,6.932352631578947,7.317105263157895,7.508931578947369,7.603047368421052,7.648368421052631,7.6697,7.6794,7.683578947368421,7.685231578947368
1977-03-31,-3.14342825073913,7.808509307913043,5.491843478260869,6.050030434782609,6.431939130434782,6.698617391304348,6.889439130434782,7.029617391304347,7.135321739130435,7.217034782608696,7.281669565217391,7.333852173913043,6.165839130434783,6.965260869565217,7.380578260869565,7.592939130434782,7.700391304347827,7.7544130434782605,7.781473913043479,7.795,7.801747826086957,7.805117391304347
1977-04-30,-3.27242993105,7.8486406102999995,5.368995,5.913425,6.2963700000000005,6.572329999999999,6.775995,6.9298,7.04851,7.142024999999999,7.21708,7.278364999999999,6.01954,6.81829,7.263395,7.513305,7.654730000000001,7.735455,7.78195,7.80895,7.824814999999999,7.834205
1977-05-31,-2.7733882793809523,7.947544386,5.753628571428571,6.1764190476190475,6.489790476190476,6.725809523809524,6.906447619047619,7.046961904761905,7.157971428571428,7.246990476190477,7.319428571428571,7.379190476190476,6.245299999999999,6.899804761904763,7.300766666666667,7.547080952380952,7.698838095238095,7.792604761904762,7.850733333333333,7.886871428571429,7.909404761904762,7.9234904761904765
1977-06-30,-2.709336147318182,7.958688112636364,5.692172727272728,6.041245454545455,6.318536363636364,6.5406,6.7200181818181814,6.866186363636363,6.986386363636364,7.086095454545455,7.169540909090909,7.239977272727272,6.083931818181818,6.661281818181819,7.060431818181818,7.336318181818182,7.527095454545455,7.659077272727273,7.750454545454545,7.813804545454545,7.857763636363637,7.888290909090909
1977-07-31,-2.4462263237894737,7.823675308,5.826099999999999,6.1680052631578945,6.431515789473685,6.636942105263158,6.7989578947368425,6.928263157894737,7.032652631578947,7.117884210526316,7.188257894736842,7.247000000000001,6.215831578947369,6.765484210526315,7.126336842105263,7.363578947368421,7.519726315789473,7.622657894736842,7.690578947368421,7.735452631578948,7.765142105263158,7.784800000000001
1977-08-31,-1.7462913172173913,7.614105539130435,6.237717391304348,6.506452173913044,6.704834782608695,6.853708695652174,6.967291304347826,7.055365217391305,7.124786956521739,7.180321739130435,7.225434782608696,7.262573913043478,6.550839130434782,6.965234782608696,7.217256521739131,7.37085652173913,7.464704347826086,7.522152173913043,7.5574,7.579069565217392,7.592434782608696,7.600669565217392
1977-09-30,-1.4721031544285714,7.632442772285714,6.401123809523809,6.590528571428571,6.740838095238096,6.861180952380953,6.958395238095237,7.037680952380953,7.102895238095238,7.157042857142857,7.202371428571428,7.240671428571429,6.613866666666667,6.926728571428571,7.142880952380952,7.292376190476191,7.395928571428572,7.467757142857143,7.5176333333333325,7.552314285714286,7.576442857142857,7.593276190476191
1977-10-31,-0.98932819055,7.6111842407,6.83104,6.97633,7.081619999999999,7.160590000000001,7.221469999999999,7.26952,7.308135,7.339695000000001,7.365824999999999,7.38775,7.0030850000000004,7.2210849999999995,7.352835000000001,7.436045,7.49037,7.52671,7.55147,7.568585000000001,7.5805549999999995,7.58901
1977-11-30,-1.0723931189473683,7.667416220157896,6.818952631578948,6.981257894736842,7.101173684210527,7.191484210526316,7.260721052631578,7.314705263157895,7.35751052631579,7.391968421052631,7.42008947368421,7.443373684210527,7.008142105263158,7.258336842105263,7.411384210526316,7.50588947368421,7.564768421052632,7.601763157894737,7.6251421052631585,7.6400421052631575,7.6495999999999995,7.655752631578946
1977-12-31,-1.2926618876666667,7.790324444571429,6.811252380952381,7.028295238095238,7.181547619047619,7.292023809523809,7.373366666666667,7.434557142857143,7.481514285714285,7.518338095238095,7.547728571428571,7.5716,7.0698428571428575,7.389995238095238,7.568790476190476,7.668380952380953,7.7236666666666665,7.754190476190476,7.770961904761905,7.780109523809523,7.785038095238095,7.787695238095237
1978-01-31,-1.1674940207,8.029794013650001,7.14457,7.3448400000000005,7.486230000000001,7.5872150000000005,7.66074,7.71549,7.75723,7.789785,7.8157049999999995,7.8367249999999995,7.381794999999999,7.67938,7.842035,7.9292,7.975605,8.000375,8.013665,8.020855000000001,8.02478,8.02697
1978-02-28,-1.2736878845000001,8.102536537111112,7.169250000000001,7.392688888888888,7.543977777777777,7.649616666666666,7.7256222222222215,7.781883333333334,7.824622222222222,7.8578833333333336,7.884344444444445,7.905805555555555,7.441594444444444,7.756205555555557,7.919333333333333,8.004733333333332,8.04985,8.073938888888888,8.08687222222222,8.093905555555557,8.097755555555556,8.099861111111112
1978-03-31,-1.3657150709090908,8.044372131954546,7.1374545454545455,7.4028909090909085,7.564477272727273,7.668054545454546,7.737781818181818,7.78694090909091,7.823018181818182,7.850422727272728,7.871868181818181,7.889081818181818,7.479263636363637,7.809377272727272,7.946172727272727,8.003145454545454,8.026986363636365,8.037018181818182,8.041236363636363,8.043027272727272,8.043804545454547,8.044113636363637
1978-04-30,-1.39116893725,8.0633422703,7.309310000000001,7.58681,7.726875,7.806805,7.857080000000001,7.891185,7.915705,7.934135,7.94849,7.959975,7.7075450000000005,7.965090000000001,8.03462,8.054599999999999,8.060615,8.062470000000001,8.063065,8.063255,8.06331,8.06333
1978-05-31,-1.5589654125714285,8.128883785095237,7.634080952380952,7.866423809523809,7.953190476190476,7.997061904761905,8.023438095238095,8.041009523809524,8.053557142857143,8.062971428571428,8.070295238095238,8.076152380952381,8.042166666666667,8.122752380952381,8.128404761904761,8.128857142857143,8.128880952380953,8.128885714285715,8.128885714285715,8.128885714285715,8.128885714285715,8.128885714285715
1978-06-30,-1.1771618004545454,8.266574984681817,7.908177272727273,8.081977272727274,8.14374090909091,8.174518181818183,8.192927272727273,8.2052,8.213972727272727,8.220550000000001,8.225663636363636,8.229759090909091,8.221513636363637,8.267118181818182,8.267027272727272,8.266654545454545,8.266581818181818,8.266572727272727,8.266572727272727,8.266572727272727,8.266572727272727,8.266572727272727
1978-07-31,-1.335197199,8.42477590035,8.21678,8.33066,8.362995,8.37852,8.38777,8.393944999999999,8.398340000000001,8.401655,8.40423,8.406270000000001,8.462135,8.43154,8.425605000000001,8.42488,8.42479,8.42478,8.42478,8.42478,8.42478,8.42478
1978-08-31,-1.1445495129130434,8.15930459721739,8.111126086956522,8.168817391304348,8.169139130434782,8.167017391304347,8.165504347826086,8.164469565217392,8.163730434782607,8.163182608695651,8.162752173913043,8.162421739130435,8.29131304347826,8.183491304347827,8.162495652173913,8.159686956521739,8.159334782608695,8.159304347826087,8.159291304347827,8.159291304347827,8.159291304347827,8.159291304347827
1978-09-30,-0.75202476955,8.1388303547,8.415205,8.300180000000001,8.247365,8.220295,8.20402,8.19314,8.185375,8.179565,8.175045,8.171420000000001,8.277195,8.147075,8.139495,8.1389,8.138835,8.13883,8.138825,8.138825,8.138825,8.138825
1978-10-31,-0.7352351511428571,8.279236742761904,8.847395238095238,8.596209523809524,8.491928571428572,8.438842857142857,8.406914285714285,8.385642857142857,8.370442857142857,8.359047619047619,8.350171428571429,8.343080952380953,8.480019047619047,8.290990476190476,8.280104761904763,8.279295238095237,8.279228571428572,8.27922380952381,8.27922380952381,8.27922380952381,8.27922380952381,8.27922380952381
1978-11-30,0.30311589995,8.26446184365,9.69266,9.169929999999999,8.883705,8.730125,8.63711,8.575,8.53064,8.497375,8.471485,8.450795,9.124115,8.37998,8.277045,8.265755,8.264595,8.264475000000001,8.264455000000002,8.264455000000002,8.264455000000002,8.264455000000002
1978-12-31,0.6843133083999999,8.4315747999,9.929035,9.46867,9.160755,8.98323,8.87351,8.79993,8.74732,8.707845,8.67716,8.652595,9.517624999999999,8.669084999999999,8.47296,8.43825,8.432599999999999,8.43173,8.4316,8.43158,8.43158,8.43158
1979-01-31,0.6840596522727272,8.489428460636363,10.11294090909091,9.64569090909091,9.309227272727272,9.110818181818182,8.987409090909091,8.904518181818183,8.845227272727273,8.800768181818182,8.766159090909092,8.738504545454544,9.738940909090909,8.789245454545455,8.545245454545453,8.498804545454545,8.490922727272727,8.489668181818182,8.489463636363636,8.489431818181817,8.489427272727273,8.489427272727273
1979-02-28,0.6771859917222223,8.556790090611111,9.801511111111111,9.344155555555554,9.095844444444445,8.962250000000001,8.881250000000001,8.827183333333332,8.788555555555556,8.759583333333333,8.73705,8.719027777777777,9.2828,8.660133333333333,8.568477777777778,8.558022222222222,8.556905555555556,8.556794444444444,8.556788888888889,8.556788888888889,8.556788888888889,8.556788888888889
1979-03-31,0.9531604393181818,8.6061160425,9.813040909090908,9.411718181818182,9.168486363636363,9.031004545454545,8.946409090909091,8.889736363636363,8.849227272727273,8.818845454545455,8.795200000000001,8.776295454545455,9.386059090909091,8.767413636363637,8.633245454545454,8.610395454545454,8.606777272727273,8.606222727272728,8.606136363636365,8.606109090909092,8.606109090909092,8.606109090909092
1979-04-30,1.08628518955,8.6851406121,9.702615,9.402205,9.203005000000001,9.081435,9.0038,8.95104,8.91315,8.884665,8.8625,8.84477,9.381215000000001,8.89878,8.742529999999999,8.700050000000001,8.688995,8.686150000000001,8.6854,8.685210000000001,8.685155,8.685145
1979-05-31,1.1239157834285716,8.730445183999999,9.759609523809523,9.408895238095239,9.206342857142857,9.090942857142856,9.019390476190475,8.971338095238096,8.936933333333334,8.911142857142858,8.891057142857143,8.874990476190476,9.345295238095238,8.871319047619048,8.759161904761905,8.736128571428571,8.731557142857142,8.730657142857142,8.730490476190477,8.730461904761905,8.730461904761905,8.730461904761905
1979-06-30,0.4484117935238095,8.516962972285715,9.188871428571428,8.881733333333333,8.761509523809524,8.700457142857143,8.663771428571428,8.639309523809525,8.621823809523809,8.608719047619047,8.59852380952381,8.590357142857144,8.686609523809524,8.528361904761905,8.517866666666666,8.517042857142858,8.516966666666667,8.516961904761905,8.516961904761905,8.516961904761905,8.516961904761905,8.516961904761905
1979-07-31,-2.5412373275714284,8.51938334247619,9.1577,8.843661904761905,8.7356,8.681557142857143,8.649119047619049,8.627500000000001,8.612052380952381,8.60047142857143,8.591452380952381,8.58425238095238,8.566361904761905,8.51987142857143,8.519385714285715,8.519385714285715,8.519385714285715,8.519385714285715,8.519385714285715,8.519385714285715,8.519385714285715,8.519385714285715
1979-08-31,1.1727549390434782,8.595388013217391,9.536008695652175,9.107091304347826,8.938552173913044,8.852878260869565,8.801386956521739,8.767060869565217,8.742526086956522,8.724134782608695,8.709830434782608,8.698391304347826,8.834060869565217,8.612313043478261,8.596708695652174,8.595482608695653,8.595382608695653,8.595378260869566,8.595378260869566,8.595378260869566,8.595378260869566,8.595378260869566
1979-09-30,1.1922289427894737,8.779448497578947,10.466589473684209,9.73482105263158,9.420731578947368,9.26057894736842,9.164352631578948,9.100205263157894,9.05437894736842,9.020015789473684,8.993284210526316,8.971894736842106,9.415668421052631,8.820142105263157,8.781515789473683,8.779536842105264,8.779452631578947,8.779447368421053,8.779447368421053,8.779447368421053,8.779447368421053,8.779447368421053
1979-10-31,2.6393946477727273,9.498964098772728,11.79193181818182,11.003363636363638,10.588013636363636,10.343036363636363,10.18360909090909,10.07279090909091,9.991909090909092,9.930618181818183,9.882731818181817,9.84435,10.734886363636363,9.893977272727271,9.660381818181818,9.568627272727273,9.528622727272728,9.511018181818182,9.503431818181818,9.500290909090909,9.499095454545454,9.49870909090909
1979-11-30,2.9047046884736845,10.054071319421054,11.832684210526315,11.186247368421053,10.803294736842105,10.570163157894736,10.424594736842105,10.331342105263158,10.270021052631579,10.22852105263158,10.19962105263158,10.178863157894737,10.99511052631579,10.207036842105262,9.919836842105264,9.843105263157895,9.84931052631579,9.88293157894737,9.92082105263158,9.954389473684211,9.9813,10.00178947368421
1979-12-31,3.06224116395,10.2038016645,11.58164,10.722249999999999,10.29285,10.086535,9.99494,9.96133,9.956199999999999,9.96429,9.977815,9.992945,10.397945,9.525794999999999,9.41185,9.541395,9.715,9.865745,9.97887,10.05783,10.110675,10.14507
1980-01-31,2.3070410994545454,10.612657758681818,11.660704545454546,10.949331818181818,10.568768181818182,10.384145454545454,10.312286363636362,10.302531818181818,10.324572727272727,10.360627272727273,10.400709090909091,10.439463636363637,10.720504545454546,9.913549999999999,9.773127272727272,9.91375,10.140427272727273,10.36224090909091,10.543190909090908,10.674768181818182,10.760954545454545,10.810322727272727
1980-02-29,0.5883109664736842,12.438282694736841,13.128368421052631,12.713831578947369,12.317726315789473,12.047699999999999,11.892794736842106,11.819163157894737,11.79681052631579,11.804305263157895,11.827757894736841,11.858747368421051,12.817705263157894,11.828563157894738,11.309873684210526,11.218836842105263,11.349757894736841,11.556994736842105,11.764873684210526,11.942515789473685,12.082315789473684,12.18708947368421
1980-03-31,1.7411746519523807,14.460499492857144,15.13714761904762,14.136442857142857,13.345752380952382,12.773090476190475,12.383819047619047,12.136042857142858,11.992633333333334,11.923947619047619,11.907595238095238,11.92717619047619,14.060238095238095,12.328871428571428,11.312814285714285,10.877271428571428,10.825038095238094,10.995990476190476,11.280338095238095,11.609333333333334,11.942928571428572,12.259552380952382
1980-04-30,3.4726718037619047,11.689399497619048,12.8871,11.84405238095238,11.320966666666667,11.059742857142858,10.941138095238095,10.901804761904762,10.905971428571428,10.932933333333333,10.970709523809525,11.01247619047619,11.419461904761905,10.403657142857142,10.225571428571428,10.355357142857143,10.584761904761905,10.82292380952381,11.032861904761905,11.203671428571429,11.336157142857143,11.435785714285714
1980-05-31,-2.0582454704285715,11.229448562857144,9.220828571428573,9.201209523809524,9.23677619047619,9.329580952380953,9.456199999999999,9.595409523809524,9.733252380952381,9.862233333333332,9.979042857142858,10.082938095238095,9.19542857142857,9.20640476190476,9.439404761904763,9.784804761904761,10.13542380952381,10.4368,10.672990476190476,10.847766666666667,10.972195238095239,11.058428571428571
1980-06-30,-7.048815878190476,14.441775867619047,8.14792857142857,8.555271428571428,8.790090476190477,8.942014285714285,9.05712380952381,9.158871428571429,9.258714285714285,9.361780952380952,9.46982380952381,9.582857142857144,8.68954761904762,9.157114285714286,9.339095238095238,9.4548,9.585923809523809,9.756128571428572,9.965438095238095,10.205390476190477,10.465461904761904,10.735785714285715
1980-07-31,-16.157595512772726,24.279089304090913,8.585227272727273,8.909972727272727,9.139581818181817,9.306845454545455,9.43605909090909,9.54494090909091,9.646204545454545,9.748686363636365,9.858327272727273,9.97884090909091,8.971086363636363,9.451768181818181,9.720854545454545,9.886013636363636,10.018831818181818,10.1648,10.35085909090909,10.590886363636365,10.889777272727272,11.246486363636363
1980-08-31,-4.571719898761905,13.687246015714285,9.969152380952382,10.295238095238094,10.411642857142857,10.456185714285715,10.486180952380952,10.523195238095237,10.573319047619048,10.636404761904762,10.710057142857144,10.79139523809524,10.482995238095238,10.671104761904761,10.610566666666667,10.58282380952381,10.644342857142858,10.782804761904762,10.971657142857143,11.187095238095239,11.411766666666667,11.63412857142857
